"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,3613,"Banyan Fields Primary School","Primary","O","49","36","85","61.4","59","120.4","55","51","106","52","52","104","46","40","86","50","54","104","35","44","79","0","0","0","684.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","684.4",2020,"F"
"Government",1,3618,"Norris Bank Primary School","Primary","O","9","8","17","9","2","11","8","12","20","3","7.4","10.4","8","6","14","6","8","14","8.4","8.4","16.8","0","0","0","103.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.2",2020,"F"
"Government",1,3620,"Macclesfield Primary School","Primary","O","13","6","19","15","10","25","9","11","20","15","5","20","14","10","24","8","16","24","10","12","22","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154",2020,"F"
"Government",1,3631,"Black Rock Primary School","Primary","O","48","49","97","40","35","75","36","49","85","35.4","48","83.4","42.4","40","82.4","47","51","98","48","36","84","0","0","0","604.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","604.8",2020,"F"
"Government",1,3642,"Mount Evelyn Primary School","Primary","O","32","27","59","32","25","57","30","19","49","36.3","19.3","55.6","34","22","56","25","28","53","22","32","54","0","0","0","383.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","383.6",2020,"F"
"Government",1,3645,"Kilsyth Primary School","Primary","O","11","6","17","16","7","23","8","10","18","10","18","28","13","11","24","12","15","27","12","8","20","0","0","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157",2020,"F"
"Government",1,3650,"Wonthaggi Primary School","Primary","O","34","35","69","23","31","54","26","24","50","29","24","53","15","32","47","21","31","52","26","19.6","45.6","0","0","0","370.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370.6",2020,"F"
"Government",1,3659,"Spotswood Primary School","Primary","O","32","24","56","25","27","52","23","29","52","16","11","27","25","17","42","18","18","36","12","18","30","0","0","0","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295",2020,"F"
"Government",1,3664,"Clyde Primary School","Primary","O","45","42","87","46.4","47.4","93.8","50.4","30","80.4","37","32","69","33","41","74","28","24","52","18","33","51","0","0","0","507.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","507.2",2020,"F"
"Government",1,3675,"Noble Park Primary School","Primary","O","22","21","43","17","26","43","12","25","37","25","24","49","28","21","49","21","17","38","33","19","52","0","0","0","311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","311",2020,"F"
"Government",1,3680,"Deepdene Primary School","Primary","O","32","34","66","35","28","63","43","31","74","48","37","85","40","29","69","27","23","50","30","23","53","0","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460",2020,"F"
"Government",1,3684,"Clifton Creek Primary School","Primary","O","1","0","1","0","0","0","3","2","5","0","0","0","0","0","0","2","1","3","1","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10",2020,"F"
"Government",1,3686,"Kennington Primary School","Primary","O","42","40","82","43","46","89","56","51","107","59","44","103","42","34","76","54","43","97","61","38","99","0","0","0","653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","653",2020,"F"
"Government",1,3689,"Cardinia Primary School","Primary","O","26","15","41","25","21","46","17","19","36","12","24","36","24","15","39","19","13","32","24","19","43","0","0","0","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273",2020,"F"
"Government",1,3696,"Grahamvale Primary School","Primary","O","29","32","61","42","44","86","27","28","55","25","20","45","30","21","51","27","20","47","24","20","44","0","0","0","389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","389",2020,"F"
"Government",1,3702,"Irymple South Primary School","Primary","O","29","18","47","29","30","59","21","33","54","35","20","55","25","25","50","32","27","59","22","21","43","0","0","0","367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","367",2020,"F"
"Government",1,3703,"Glen Huntly Primary School","Primary","O","23","30.4","53.4","49","35","84","29","30","59","29","32","61","27","30","57","24","17","41","22","16","38","0","0","0","393.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","393.4",2020,"F"
"Government",1,3708,"Nanneella Estate Primary School","Primary","O","0","3","3","0","1","1","0","0","0","0","0","0","2","3","5","1","2","3","0","4","4","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16",2020,"F"
"Government",1,3709,"Wantirna Primary School","Primary","O","8","2.6","10.6","6","6","12","11","5","16","4","5","9","5","5","10","5","10","15","6","5","11","0","0","0","83.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.6",2020,"F"
"Government",1,3716,"Wonthaggi North Primary School","Primary","O","8","10","18","6","13","19","11","8","19","16","12","28","25.6","14","39.6","13","11","24","15","17","32","0","0","0","179.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.6",2020,"F"
"Government",1,3717,"Melton South Primary School","Primary","O","95","83","178","68","67","135","81","77","158","83","58","141","67","77","144","66","57","123","55","62","117","0","0","0","996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","996",2020,"F"
"Government",1,3729,"Chelsea Primary School","Primary","O","20","22.4","42.4","13","15","28","22","22.6","44.6","19","16","35","25.6","16","41.6","19","25","44","18","20","38","0","0","0","273.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273.6",2020,"F"
"Government",1,3738,"Nowa Nowa Primary School","Primary","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2020,"F"
"Government",1,3754,"Hampton Primary School","Primary","O","55","34","89","43","51","94","34","44","78","61","55","116","63","45","108","48","53","101","56","42","98","0","0","0","684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","684",2020,"F"
"Government",1,3774,"Victorian College For The Deaf","Special","O","0","1","1","1","3","4","0","1","1","1","0","1","0","0","0","1","2","3","2","4","6","0","0","0","16","0","0","0","2","4","6","6","5","11","5","2","7","10","3","13","3","2","5","0","0","0","42","58",2020,"F"
"Government",1,3787,"Balliang East Primary School","Primary","O","8","11","19","10","1","11","5","5","10","8","3","11","7","1","8","5","2","7","9","1","10","0","0","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76",2020,"F"
"Government",1,3790,"Edithvale Primary School","Primary","O","35.4","40","75.4","50","31.2","81.2","23.4","31","54.4","21","27","48","32.8","27","59.8","25.4","15","40.4","27","30","57","0","0","0","416.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","416.2",2020,"F"
"Government",1,3805,"Orrvale Primary School","Primary","O","34","26","60","28","24","52","20","37","57","20","22","42","27","29","56","23","30","53","26","31","57","0","0","0","377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","377",2020,"F"
"Government",1,3806,"Penders Grove Primary School","Primary","O","15","12","27","19","15","34","21","16","37","16","8","24","14","20.4","34.4","9","10","19","16.6","11","27.6","0","0","0","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","203",2020,"F"
"Government",1,3819,"Underbool Primary School","Primary","O","1","4","5","0","4","4","2","2","4","4","3","7","1","2","3","2","2","4","2","4","6","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33",2020,"F"
"Government",1,3820,"Caulfield Junior College","Primary","O","41","33","74","40","45","85","31","40","71","39","39.5","78.5","31","38","69","31","36","67","31","46","77","0","0","0","521.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","521.5",2020,"F"
"Government",1,3835,"Seaford Primary School","Primary","O","10","10","20","10","10","20","23","10","33","10","8","18","13","9","22","13","11","24","10","7","17","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154",2020,"F"
"Government",1,3841,"Wattle Park Primary School","Primary","O","29","24.6","53.6","25","30","55","30.4","26.4","56.8","35","29","64","27","26","53","21","36","57","23","16","39","0","0","0","378.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378.4",2020,"F"
"Government",1,3859,"Murrabit Group School","Primary","O","2","1","3","3","1","4","8","5","13","2","2","4","6","5","11","3","2","5","2","0","2","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42",2020,"F"
"Government",1,3885,"Preston West Primary School","Primary","O","62","49","111","52","43","95","53","50.6","103.6","57","46","103","56","43","99","55","41","96","39","36","75","0","0","0","682.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","682.6",2020,"F"
"Government",1,3889,"Thornbury Primary School","Primary","O","29","29","58","33","20","53","23","40.6","63.6","34","24","58","19","30","49","21.4","21","42.4","29","25","54","0","0","0","378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378",2020,"F"
"Government",1,3890,"Footscray West Primary School","Primary","O","50","59","109","75","47","122","55","56","111","49","38","87","55","34","89","56","45","101","39","40","79","0","0","0","698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","698",2020,"F"
"Government",1,3892,"Wandin North Primary School","Primary","O","21","17","38","26","31","57","35","33","68","19","23","42","21","22","43","18","19","37","22","14","36","0","0","0","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","321",2020,"F"
"Government",1,3897,"Gardenvale Primary School","Primary","O","37.4","49.4","86.8","55","43","98","49","49","98","46","49","95","48","48","96","52","47","99","42","32","74","0","0","0","646.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","646.8",2020,"F"
"Government",1,3899,"Beaumaris Primary School","Primary","O","36","34","70","43","30","73","44","46","90","29","49","78","39","38","77","41","54","95","38","44","82","0","0","0","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565",2020,"F"
"Government",1,3907,"Currawa Primary School","Primary","O","4","3","7","0","0","0","0","0","0","3","0","3","1","0","1","0","3","3","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14",2020,"F"
"Government",1,3920,"Cann River P-12 College","Pri/Sec","O","2","4","6","3","2","5","3","1","4","1","2","3","4","2","6","2","3","5","0","3","3","0","0","0","32","1","3","4","3","0","3","2","1","3","0","0","0","1","5","6","2","3","5","0","0","0","21","53",2020,"F"
"Government",1,3923,"Altona Primary School","Primary","O","49","46","95","34","53","87","37","51","88","43.6","42","85.6","37","52","89","36","53","89","47","32","79","0","0","0","612.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","612.6",2020,"F"
"Government",1,3924,"Devon Meadows Primary School","Primary","O","27","25","52","26","21","47","21","14","35","22","22","44","11","10","21","19","6","25","14","12","26","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250",2020,"F"
"Government",1,3926,"Upper Ferntree Gully Primary School","Primary","O","8","3","11","10","7","17","12","2","14","12","4","16","15","5","20","10","8","18","6","6","12","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108",2020,"F"
"Government",1,3931,"Eildon Primary School","Primary","O","2","1","3","4","3","7","2","4","6","6","0","6","1","5","6","6","4","10","1","4","5","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43",2020,"F"
"Government",1,3933,"Bittern Primary School","Primary","O","7","12","19","9","11","20","7","4","11","8","7","15","11","14","25","10","8","18","13","15","28","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136",2020,"F"
"Government",1,3936,"Colbinabbin Primary School","Primary","O","1","3","4","3","5","8","4","3","7","0","0","0","3","2","5","2","2","4","1","4","5","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33",2020,"F"
"Government",1,3937,"Stanhope Primary School","Primary","O","2","2","4","5","7","12","2","3","5","4","2","6","4","3","7","1","0","1","3","5","8","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43",2020,"F"
"Government",1,3939,"Hurstbridge Primary School","Primary","O","11","11","22","18","9","27","13","22","35","13","17","30","16","11","27","16","9","25","11","17","28","0","0","0","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194",2020,"F"
"Government",1,3941,"Coburg West Primary School","Primary","O","31","42","73","43","32","75","39","42","81","37","40","77","46","39","85","27","29","56","42","30","72","0","0","0","519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","519",2020,"F"
"Government",1,3942,"Elwood Primary School","Primary","O","59","46","105","73","58","131","58","43","101","71","54","125","65","63","128","62","47","109","29","43","72","0","0","0","771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","771",2020,"F"
"Government",1,3943,"Mont Albert Primary School","Primary","O","35","50","85","37","31","68","45","41","86","40","46","86","54","48","102","57","34","91","63.6","41","104.6","0","0","0","622.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","622.6",2020,"F"
"Government",1,3944,"Dhurringile Primary School","Primary","O","0","1","1","2","0","2","1","0","1","1","1","2","1","0","1","1","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8",2020,"F"
"Government",1,3947,"Strathewen Primary School","Primary","O","1","2","3","5","2","7","3","2","5","3","5","8","4","4","8","2","3","5","6","1","7","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43",2020,"F"
"Government",1,3956,"Don Valley Primary School","Primary","O","4.4","4","8.4","2","3","5","2","1","3","1","5","6","6","2","8","5","0","5","4","1","5","0","0","0","40.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.4",2020,"F"
"Government",1,3960,"Reservoir Primary School","Primary","O","36","37","73","20","23","43","25","25","50","32","20","52","20","27","47","22","23","45","16","22","38","0","0","0","348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","348",2020,"F"
